id,name,numReviews,avgReviewScore,price,genres,tags,description,numFollowers
"1776970","Tsuki ni Yorisou Otome no Sahou","2154","98","39.99","['Adventure', 'Casual']","['Visual Novel', 'Word Game', 'Story Rich', 'Female Protagonist', 'Casual', 'Cartoon', 'Adventure', 'Anime', 'Interactive Fiction', '2D Platformer', 'Sexual Content', 'Cartoony', 'Cute', 'LGBTQ+', 'Drama', 'Comedy', 'Multiple Endings', 'Hentai', 'Singleplayer', 'Nudity']","『月に寄りそう乙女の作法』は有名な美少女ゲームブランド「Navel」が創設10周年を記念に制作した女装もの作品です。発売してから長い時間を立っても高い人気を保ち、続編や外伝作品『乙女理論とその周辺』などの派生作品も続々とリリースし、過去十年間業界に大きく影響を与えるシリーズ作品の一つです。","9211"
"1765350","候鸟","2014","99","10.99","['Adventure']","['2D Platformer', 'Word Game', 'Interactive Fiction', 'Dating Sim', 'Adventure', '2D', 'Story Rich', 'Drama', 'Singleplayer', 'Visual Novel']","你知道候鸟吗？候鸟有夏候鸟和冬候鸟之分。夏候鸟就是「春天来北方，秋天去南方」的鸟，他们一年四季都生活在很温暖的环境里，而冬候鸟……则是春天就飞向北方，飞到又远又冷的地方生活，冬季才返回的鸟。尽管它们可能会在同一个地方各自度过一生中一半的时光——却从来没有机会在一起。","2467"
"527230","For The King","34433","89","19.99","['Adventure', 'Indie', 'RPG', 'Strategy']","['RPG', 'Online Co-Op', 'Strategy', 'Roguelike', 'Open World', 'Turn-Based', 'Multiplayer', 'Co-op', 'Turn-Based Combat', 'Adventure', 'Tabletop', 'Roguelite', 'Turn-Based Strategy', 'Party-Based RPG', 'Board Game', 'Local Co-Op', 'Indie', 'Fantasy', 'Hex Grid', 'Strategy RPG']","For The King is a strategic RPG that blends tabletop and roguelike elements in a challenging adventure that spans the realms. Set off on a single player experience or play cooperatively both online and locally.","136990"
"2567190","Otome Riron to Sono Shuuhen -École de Paris-","466","98","39.99","['Adventure', 'Casual']","['Casual', 'Adventure', 'Interactive Fiction', 'Visual Novel', 'Dating Sim', '2D Platformer', 'Cartoony', 'Drama', 'Comedy', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Sexual Content', 'Anime']","《少女理论及其周边 -École de Paris-》是日本美少女游戏资深大厂Navel制作的超人气女装作品《近月少女的礼仪》的续作。讲述了前作主人公大藏游星为了陪同自己的妹妹里想奈前往巴黎留学而再次扮演小仓朝日成为女仆所展开的全新故事。本作曾在美少女游戏大赏荣获综合第3，剧本第1，作画第5等诸多奖项。","2170"
"1286680","Tiny Tina's Wonderlands","11925","77","59.99","['Action', 'Adventure', 'RPG']","['Loot', 'Adventure', 'Shooter', 'Looter Shooter', 'Multiplayer', 'RPG', 'FPS', 'Fantasy', 'Online Co-Op', 'Action', 'Comedy', 'Co-op', 'Singleplayer', 'Character Customization', 'Narration', 'Stylized', 'PvE', 'Class-Based', 'Local Co-Op', '3D']","Embark on an epic adventure full of whimsy, wonder, and high-powered weaponry! Roll your own multiclass hero then shoot, loot, slash, and cast on a quest to stop the Dragon Lord.","99923"
"1985260","Kinkoi Golden Time","400","98","29.99","['Adventure', 'Simulation']","['Visual Novel', 'Adventure', 'Romance', 'Cute', 'Anime', 'Multiple Endings', 'Sexual Content', 'Nudity', 'Simulation', 'Funny', 'Drama', 'Singleplayer', 'Story Rich', 'Choices Matter', 'Hentai', 'Mature', 'NSFW']","Welcome to Noble Private Academy, an institution that cultivates the wealthiest, most well-connected students in all of Japan! At this boarding school, one must be willing to accept all of its refined and dignified teachings or be met with strict opposition!","2866"
"1818180","The RPG Engine","225","98","0","['Adventure', 'RPG', 'Simulation', 'Strategy', 'Free to Play']","['Dungeons & Dragons', 'Choose Your Own Adventure', 'Tabletop', 'Sandbox', 'Building', 'Exploration', 'Turn-Based Tactics', 'Immersive Sim', 'Interactive Fiction', 'Party-Based RPG', 'Character Customization', 'RPG', 'Strategy', 'Voxel', 'Lore-Rich', 'Relaxing', 'Story Rich', '3D', 'Simulation', 'Colorful']","Host immersive tabletop campaigns in a world imagined entirely by you! Build from the ground up with The RPG Engine, an intuitive virtual tabletop that lets you create unparalleled roleplaying environments for your party to get lost in.","4915"
"2291850","Underground Blossom","4543","98","4.99","['Adventure', 'Indie']","['Adventure', 'Escape Room', 'Indie', 'Point & Click', 'Puzzle', 'Singleplayer', 'Mystery', 'Horror', 'Story Rich']","Underground Blossom is a new adventure game by Rusty Lake. Fulfil various tasks at every station to find the metro that will take you through each important event from Laura Vanderboom's life.","7818"
"329380","Stealth Inc 2","973","76","14.99","['Action', 'Adventure', 'Indie']","['Indie', 'Action', 'Stealth', 'Platformer', 'Adventure', 'Puzzle', 'Puzzle Platformer', 'Singleplayer', 'Metroidvania', '2D', 'Side Scroller']","In Stealth Inc 2, you play the role of a clone escaping a sinister and high-tech testing facility. Stealth Inc 2 tests both your brain and your reflexes over 60 varied levels linked together in a sprawling overworld.","1575"
"2458530","魔女的夜宴","2459","98","34.99","['Adventure', 'Casual']","['Sexual Content', 'FPS', 'Casual', 'Dating Sim', 'Interactive Fiction', 'Adventure', 'Hentai', 'Visual Novel', 'Anime', 'Multiple Endings', 'Mature', 'Drama', '2D Platformer', 'Cartoony', 'Singleplayer', 'Nudity', 'Cute', 'Story Rich', 'NSFW']","《魔女的夜宴》是日本超人气美少女游戏品牌YUZUSOFT（柚子社）的经典名作。女主角绫地宁宁由当红声优桐谷华配音，是该社历代作品中最具代表性的女主角之一。国际中文版拥有超越原版的1920X1080的高清画质。本作也曾在美少女游戏大赏和萌系游戏大赏中斩获众多奖项。","10623"
"1250760","Far Away","5252","99","12.99","['Adventure', 'Casual', 'Indie', 'RPG']","['Singleplayer', 'Choices Matter', 'Visual Novel', 'Word Game', 'Story Rich', 'Choose Your Own Adventure', 'Anime', 'Female Protagonist', 'Cute', 'Indie', 'Adventure', 'Interactive Fiction', '2D', 'Investigation', 'Replay Value', 'Dark Humor', 'Multiple Endings', 'Conspiracy', 'Comedy', 'Crime']","Far Away is a visual novel full of dark humor depicting immersive storylines rather than romantic drama. You will play as Krosa, a typical girl who experiences gang conflicts, crimes, conspiracies, and family grudges in the port city of Bedjan.","16322"
"217120","Waves 2: Notorious","281","92","0","['Action', 'Early Access']","['Early Access', 'Action Roguelike', 'Arena Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Twin Stick Shooter', 'Shooter', 'Arcade', 'Top-Down', 'Cyberpunk', 'Bullet Time', 'Procedural Generation', 'Action', 'Colorful', 'Abstract', 'Score Attack', 'Psychedelic', 'Hacking', 'Multiplayer']","Waves 2: Notorious is an arcade twin-stick shooter set in Cyberspace. Build Combos, earn Adrenaline and unleash powerful Burst attacks as you Dive into the Net and do battle against an AI that adapts to your weaknesses!","2114"
"107600","Waves","1440","95","0","['Action', 'Indie']","['Bullet Hell', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Arcade', 'Shooter', 'Top-Down', 'Cyberpunk', 'Bullet Time', 'Time Manipulation', 'Action', 'Colorful', 'Abstract', 'Score Attack', 'Psychedelic', 'Retro', 'Singleplayer', 'Great Soundtrack', 'Fast-Paced', 'Arena Shooter', '2D']","Waves is an Arcade Twin-Stick Shooter that's all about High Scores. Build your combo and drop bombs in pursuit of Leaderboard dominance over seven game-modes!","2571"
"1605010","Adorable Witch","1507","90","1.99","['Strategy']","['Sexual Content', 'Hentai', 'Nudity', 'Mature', 'Strategy', 'Anime', 'Puzzle', 'Dating Sim', 'Adventure', 'Cute', 'NSFW', 'Clicker', 'Female Protagonist', 'Cartoon', 'Singleplayer', 'Drama', 'FPS', '2D']","This is a casual strategy game, how to avoid the devil  and guide the direction of the water droplets is the key to clear the game.","8808"
"2727440","Hot Office: Sex Story 🔞","93","91","9.99","['Casual', 'RPG', 'Simulation']","['Sexual Content', 'Nudity', 'Mature', 'NSFW', 'Realistic', 'Casual', 'Visual Novel', 'Life Sim', 'Choices Matter', 'Emotional', 'Story Rich', 'Cute', 'RPG', 'Comedy', 'Simulation', 'Funny', 'Romance', '3D', 'Immersive Sim', 'Idler']","Welcome to the thrilling world of Hot Office: Sex Story🔞 – an adult visual novel where every decision and choice impacts the development of a captivating storyline. Step into the shadowy realm of financial intrigues and risky investigations!","1642"
"2392760","GLASS 2","161","82","3.99","['Adventure', 'Casual', 'Indie']","['Adventure', 'Mature', 'Casual', '2D', 'Lore-Rich', 'Card Game', 'Immersive Sim', 'Visual Novel', 'Anime', 'Puzzle', 'Solitaire', 'Cute', 'Cartoony', 'Board Game', 'Text-Based', 'Emotional', 'Sci-fi', 'Romance', 'Magic', 'Funny']","Aaron, the Eromancer of the Glass Hunter, who transforms the energy ""libido"" into cards, uses his cards to create a blast to save the Glassmaidens who are trapped in a glass world!","965"
"2190290","To Be or Not to Be","4826","87","12.99","['Adventure', 'RPG']","['Nudity', 'Sexual Content', 'Mature', 'NSFW', 'Hentai', 'RPG', 'Visual Novel', 'FPS', 'Multiple Endings', 'Choose Your Own Adventure', 'Adventure', '2D Platformer', 'Story Rich', 'Comic Book', 'Singleplayer', 'Shooter', 'Action', 'Free to Play', 'Heist', 'Souls-like']","This is a text adventure game that combines the gameplay of desktop pets and mini-games. You can advance the plot by clicking on the dialogue, or play mini-games to accumulate values to trigger new plots, and you can also cultivate your favorite characters by hanging up.","45049"
"435120","Rusty Lake Hotel","7065","96","1.99","['Adventure', 'Indie']","['Puzzle', 'Point & Click', 'Indie', 'Adventure', 'Horror', 'Psychological Horror', 'Surreal', 'Mystery', 'Singleplayer', 'Atmospheric', '2D', 'Hand-drawn', 'Story Rich', 'Dark', 'Hidden Object', 'Short', 'Casual', 'Gore', 'Dark Humor', 'Remake']","Are you ready to serve the guests in the Rusty Lake Hotel? Solve all mysteries in this dark and eerie puzzle game. Rusty Lake Hotel is a point-and-click adventure by the creators of the Rusty Lake & Cube Escape series.","9061"
"709510","Towards The Pantheon","47","96","0","['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Free to Play']","['Adventure', 'RPG', 'Indie', 'Casual', 'Strategy', 'Free to Play']","Join Freyja, Bam, Mishima, and Phenez on their journey Towards The Pantheon! Gone are the RPG cliches of potions and elemental powers; in Towards The Pantheon you dive head first into a simultaneously lighthearted, fun, dark, and painful adventure in this fresh and exciting world!","300"
"672920","The Bounty V2","12","100","0","['Adventure', 'Indie', 'RPG', 'Free to Play']","['JRPG', 'Souls-like', 'Perma Death', 'Difficult', 'Arcade', 'Roguelike', 'RPG', '2D', 'Top-Down', 'Turn-Based Combat', 'Pixel Graphics', 'Hand-drawn', 'Score Attack', 'Puzzle', 'Game Development', 'Adventure', 'Retro', ""1990's"", 'Singleplayer', 'Indie']","The Bounty V2 is a retro-inspired competitive RPG, with an East meets West approach, deviously combined with an arcade high score sensibility. An experience that will challenge your wits as you push to survive, uncover a multitude of secrets, and earn the high score.","85"
"646570","Slay the Spire","134525","98","24.99","['Indie', 'Strategy']","['Roguelike Deckbuilder', 'Card Game', 'Card Battler', 'Roguelike', 'Deckbuilding', 'Turn-Based', 'Strategy', 'Singleplayer', 'Roguelite', 'Replay Value', 'Indie', 'Difficult', 'Dungeon Crawler', 'RPG', 'Mouse only', 'Great Soundtrack', '2D', 'Procedural Generation', 'Fantasy', 'Casual']","We fused card games and roguelikes together to make the best single player deckbuilder we could. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and Slay the Spire!","208324"
"1364780","Street Fighter™ 6","24524","88","59.99","['Action', 'Adventure']","['2D Fighter', 'Fighting', 'Character Customization', 'Action', 'Arcade', 'Adventure', 'Multiplayer', 'Competitive', 'PvP', 'eSports', 'Open World', 'Singleplayer', 'Action RPG', 'Local Multiplayer', 'Controller', '3D', 'Sandbox', 'Great Soundtrack', '3D Fighter', 'Martial Arts']","Here comes Capcom’s newest challenger! Street Fighter™ 6 launches worldwide on June 2nd, 2023 and represents the next evolution of the Street Fighter™ series! Street Fighter 6 spans three distinct game modes, including World Tour, Fighting Ground and Battle Hub.","99343"
"367500","Dragon's Dogma: Dark Arisen","34860","90","29.99","['Action', 'Adventure', 'RPG']","['RPG', 'Open World', 'Character Customization', 'Fantasy', 'Action', 'Adventure', 'Singleplayer', 'Action RPG', 'Dragons', 'Third Person', 'Dark Fantasy', 'Magic', 'Exploration', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Difficult', 'JRPG', 'Multiplayer', 'Hack and Slash']","Set in a huge open world, Dragon’s Dogma: Dark Arisen presents a rewarding action combat experience.","199418"
"1714320","Find Love or Die Trying","11379","97","0","['Casual', 'Free to Play', 'Indie']","['Dating Sim', 'Free to Play', 'Visual Novel', 'Romance', 'Sexual Content', 'Anime', 'Emotional', 'Story Rich', 'Multiple Endings', 'Mature', 'Psychological Horror', 'Casual', 'Choose Your Own Adventure', 'Drama', 'Singleplayer', 'Comedy', '2D', 'Indie', 'Nudity', 'Horror']","Welcome to the only killer dating show where ending up single means ending up dead! Date or die, it's up to your choices!","15331"
"1948800","Yi Xian: The Cultivation Card Game","4158","76","0","['Casual', 'Indie', 'Strategy', 'Free to Play']","['Card Battler', 'Strategy', 'Turn-Based Tactics', 'Casual', 'Solitaire', 'Card Game', 'Turn-Based Strategy', '2D', 'Turn-Based Combat', 'Relaxing', 'Indie', 'Auto Battler', 'Singleplayer', 'Pixel Graphics', 'Multiplayer', 'PvP', 'Free to Play', 'Sexual Content']","Yi Xian: The Cultivation Card Game is an online DBG which contains a PVE mode called Uncharted Realms and a PVP mode. Every game is a deck building from scratch. Players can have stronger decks by changing cards, and then build more powerful routines to defeat all opponents to win.","14928"
"2739600","剑气劫","1358","21","0","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free to Play']","['Free to Play', 'Sandbox', 'Open World', 'Survival', 'PvP', 'PvE', 'Roguelite', 'Flight', '3D', 'Top-Down', 'Adventure', 'Exploration', 'Action', 'Loot', 'Mythology', 'Massively Multiplayer', 'Fantasy', 'Building', 'MMORPG', 'MOBA']","作为神使之后，为了阻止荒兽吞噬天地，你需要不断轮回，踏遍灵州汲取灵力，成为接管世界的强者。你可以独自探索神秘的洪荒世界，也可以寻找志同道合之人，灵士之间的竞争是残酷的，你是否能突破重难净化天地，建立新的秩序？","3465"
"2395620","女神守护者","471","87","0","['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy', 'Free to Play']","['RPG', 'Adventure', 'Casual', 'Action', 'Simulation', 'Card Game', '2D', 'Strategy', 'Turn-Based Strategy', 'MMORPG', 'JRPG', 'Strategy RPG', 'Card Battler', 'Turn-Based Tactics', 'Anime', 'Cartoon', 'Cartoony', 'Cute', 'Colorful', 'Hand-drawn']","女神守护者是一款有很多二次元美少女角色，这些二次元美少女角色立绘都非常精美的角色扮演手游，玩家需要在游戏中不断地加强自己的阵容，然后开始属于自己的冒险。","489"
"2119490","TRAHA Global","1353","54","0","['Action', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free to Play']","['Combat', 'MMORPG', 'RPG', 'Action', 'Co-op', 'PvP', 'PvE', 'Character Customization', 'Open World', 'Party-Based RPG', 'Action RPG', 'Action-Adventure', '3D', 'Online Co-Op', 'Third Person', 'Multiplayer', 'Colorful', 'Cinematic', 'War', 'Lore-Rich']","Traha Global is RvR MMORPG based on the confrontation between two major factions. You can play multiple roles, create unique builds of your character based on unlimited class transition system. Based on vast open world, you can go on adventures in various regions, get items through raid dungeons.","6127"
"671510","Desolate","7389","67","14.99","['Action', 'Adventure', 'RPG']","['Survival', 'Open World', 'Horror', 'Zombies', 'First-Person', 'Adventure', 'Action', 'Gore', 'Atmospheric', 'Singleplayer', 'Stealth', 'Mature', 'Survival Horror', 'Early Access', 'Crafting', 'Strategy', 'Sandbox', 'Psychological Horror', 'Third Person', 'Difficult']","DESOLATE is a first person horror survival experience. Form a research team with up to 4 players and explore an open world filled with mysteries and unsolved questions, or do it all on your own.","118347"
"728540","Islands of Nyne: Battle Royale","6779","51","0","['Action', 'Indie', 'Early Access']","['Early Access', 'Battle Royale', 'FPS', 'Multiplayer', 'Action', 'Survival', 'Shooter', 'Indie', 'First-Person', 'Free to Play', 'Sci-fi', 'PvP', 'Futuristic']","Drop into massive, alien-built arenas and begin the frantic search for weapons and gear - all while trying to stay one step ahead of the advancing plasma field… or the sights of other contenders. ION offers its players a skill-driven, first-person-only Battle Royale all built into a unique sci-fi universe.","39729"
"1618230","恋爱关系/Romance","2222","86","3.99","['Casual', 'Simulation']","['Mature', 'Hentai', 'Nudity', 'NSFW', 'Visual Novel', 'Interactive Fiction', 'Simulation', 'Casual', 'Anime', 'Drama', 'Cute', 'Point & Click', 'Clicker', 'Cartoony', 'Sexual Content', 'Linear', '2D', 'Adventure', 'Colorful', 'Story Rich']","It is a love oriented short visual novel, which contains a wealth of interesting games and a large number of exquisite CG pictures. The man lives in the same apartment with his friends, works in the same company, and leads a monotonous life. The appearance of interns has changed the repetitive life.","15792"
"1236300","Resident Evil Re:Verse","3787","36","39.99","['Action']","['Action', 'PvP', 'Survival Horror', 'Third-Person Shooter', 'Horror', 'Gore', 'Violent', 'Atmospheric', 'Zombies', 'Survival', 'Multiplayer', 'Dark', 'Co-op', 'Psychological Horror', 'Adventure', 'Singleplayer', 'Sexual Content', 'Third Person', 'Free to Play', 'First-Person']","Beloved Resident Evil characters clash in a fight to the death! Test your skills against other players in six-person deathmatch battles.","9907"
"1196590","Resident Evil Village","94851","96","39.99","['Action']","['Survival Horror', 'Horror', 'First-Person', 'Singleplayer', 'Sexual Content', 'Action', 'Zombies', 'Gore', 'Story Rich', 'Atmospheric', 'FPS', 'Violent', 'Dark', 'Survival', 'Psychological Horror', 'Adventure', 'VR', 'Open World', 'Multiplayer', 'Nudity']","Experience survival horror like never before in the 8th major installment in the Resident Evil franchise - Resident Evil Village. With detailed graphics, intense first-person action and masterful storytelling, the terror has never felt more realistic.","176825"
"1064610","Neon Beats","6242","96","0","['Free to Play', 'Indie']","['Free to Play', 'Rhythm', 'Music', 'Great Soundtrack', 'Indie', '2D', 'Platformer', 'Singleplayer', 'Precision Platformer', 'Minimalist', 'Short', 'Difficult', 'Replay Value', 'Score Attack', 'Controller', 'Hidden Object', 'Casual', '2D Platformer']","Beat your best scores in Neon Beats, a 2D platformer game with rhythm based levels!","5448"
"1256610","Dream Date","2408","86","1.99","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Sexual Content', 'Nudity', 'Hentai', 'Casual', 'Simulation', 'RPG', 'Indie', 'Adventure', 'NSFW', 'Anime', 'Dating Sim', 'Shooter', 'FPS', 'Visual Novel', 'Mature', 'Free to Play', 'First-Person', 'Story Rich', 'Romance', 'Family Friendly']","Date, communicate, enhance feelings and record good memories with girls!","16141"
"1162520","Richman10","13249","52","13.99","['Casual', 'Strategy']","['Casual', 'Multiplayer', 'Tabletop', 'Strategy', 'Local Multiplayer', 'Board Game', 'Anime', 'Cute', 'Co-op']","""Richman10"" is a classic chess game in which players earn money by luck (dicing) and strategy (buying land and buying cards) to defeat other players. Fine arts adopt pure 3D Q version of the original painting style. Game modes include: story mode, biography mode, multi-person hot seat mode, network mode.","37189"
"2494930","SLUDGE LIFE: The BIG MUD Sessions","184","98","0","['Adventure', 'Indie']","['Adventure', 'Simulation', 'Action RPG', 'Exploration', 'Action-Adventure', 'Colorful', 'First-Person', 'Stylized', 'Atmospheric', 'Comedy', 'Indie', 'Funny', 'Singleplayer', 'Controller', 'Conversation', 'Free to Play']","Munch down a bite-sized SLUDGE LIFE experience in this free self-contained interlude.","450"
"739260","Golden Hornet","171","93","0.99","['Action', 'Free to Play', 'Indie']","['Free to Play', 'Action', 'Indie', 'Retro', '2D', 'Shooter', 'Difficult', 'Pixel Graphics']","Golden Hornet is a retro style twin-stick shooter. Become a pilot of the multipurpose helicopter 'Golden Hornet' — rescue hostages and destroy enemy outposts.","423"
"2426410","Boti: Byteland Overclocked - Prologue","131","76","0","['Adventure', 'Casual', 'Indie', 'Free to Play']","['Multiplayer', '3D Platformer', 'Cute', 'Adventure', 'Online Co-Op', 'Collectathon', 'Platformer', 'Action-Adventure', 'Co-op', 'Robots', 'Sci-fi', 'Local Multiplayer', 'Funny', 'Family Friendly', 'Stylized', 'Local Co-Op', 'Physics', 'Split Screen', 'Colorful', 'Combat']","Welcome to Byteland! Boti, a brave and adorable data bot, invites you on a classic 3D platformer adventure full of jumping, dashing, sliding to the music and more! In this prologue to Boti: Byteland Overclocked you will have a taste of all the goodness present in the full version.","447"
"1147690","NGU IDLE","10791","96","0","['Adventure', 'Indie', 'Simulation', 'Free to Play']","['Free to Play', 'Idler', 'Indie', 'Clicker', 'Adventure', 'Simulation', 'Funny', 'RPG', 'Singleplayer', 'Casual', 'Psychological Horror', 'Story Rich', 'Sexual Content']","NGU Idle is a Free To Play Idle game that's full of weird humor, tons of upgrades and hundreds of hours of content! Try out NGU Idle today and experience the joy of Numbers Going Up!","4528"
"1109570","Word Game","5116","94","34.99","['Adventure', 'Indie', 'RPG', 'Strategy']","['Exploration', 'Puzzle', 'Choose Your Own Adventure', 'Strategy', '2D', 'RPG', 'Dragons', 'JRPG', 'Story Rich', 'Noir', 'Multiple Endings', 'Narration', 'Linear', 'Pixel Graphics', 'Minimalist', 'Stylized', 'Logic', 'Magic', 'Atmospheric', 'Adventure']","Word game is literally a game of words. Player controls ""I"" to find clues between lines, delete words to change the meaning of sentences, or shift words to rewrite facts. “I” must be wise and brave enough complete the mission of words. May the best ""I” win!","19858"
"336160","Monsters!","25","88","0","['Action', 'Indie']","['Action', 'Indie', 'Twin Stick Shooter', '2D', 'Pixel Graphics']","Monsters! is a dual stick shooter with a retro feel complete with pixel art and leaderboards to achieve that good ol’ arcade feel.","160"
"365300","Transmissions: Element 120","9577","94","0","['Action', 'Free to Play', 'Indie']","['Free to Play', 'Action', 'Shooter', 'Zombies', 'Horror', 'First-Person', 'Multiplayer', 'FPS', 'Singleplayer', 'Mod', 'Atmospheric', 'Indie', 'Survival', 'Sci-fi', 'Short', 'Adventure', 'Puzzle', 'Open World', 'Co-op', 'Walking Simulator']","TE120 is a short single player experience set in the Half-Life Universe featuring a gravity defying weapon that allows you to jump buildings and sustain large falls. The story takes place at a mysterious date & location. Where are you? Why have you been sent?","49258"
"2529130","URBO: Dream One","934","97","0","['Indie', 'Strategy']","['Strategy', 'Clicker', '3D', 'Base Building', 'Atmospheric', 'Idler', 'Stylized', 'City Builder', 'Family Friendly', 'Cute', 'Relaxing', 'Surreal', 'Deckbuilding', 'Choices Matter', 'Casual', 'Colorful', 'Logic', 'Fantasy', 'Nature', 'Building']","URBO: Dream One is a meditative puzzle game where you build houses around the mysterious Tower. Let your mind wander through visions of an enchanted city on an island in the middle of the crystal clear waters of a vibrant lake.","1209"
"658850","Do Not Feed the Monkeys","8685","94","15.99","['Indie', 'Simulation', 'Strategy']","['Point & Click', 'Political Sim', 'Management', 'Dark Humor', 'Strategy', '2D', 'Multiple Endings', 'Choices Matter', 'Funny', 'Story Rich', 'Pixel Graphics', 'Simulation', 'Adventure', 'Dystopian', 'Resource Management', 'Singleplayer', 'Atmospheric', 'Nudity', 'Sexual Content', 'Mature']","A digital voyeur simulator where you watch strangers through surveillance cameras. Invade their privacy and witness their most intimate moments, but don’t interact with the subjects – anything could happen if you dare feed the monkeys!","41067"
"735570","Project Rhombus","1371","93","0.99","['Action', 'Casual', 'Free to Play', 'Indie']","['Free to Play', 'Indie', 'Casual', 'Rhythm', 'Action', 'Difficult', 'Music', 'Great Soundtrack', '2D', 'Arcade', 'Abstract', 'Controller']","Project Rhombus is a rhythm-based casual action game that combines exciting electronic music with stylish flat design. Hold on as long as possible, blocking the oncoming arrows moving to the beat.","1773"
"2343650","Waven","3813","79","0","['Adventure', 'RPG', 'Strategy', 'Free to Play', 'Early Access']","['Free to Play', 'RPG', 'Tactical RPG', 'Multiplayer', 'Fantasy', 'Anime', 'Deckbuilding', 'Online Co-Op', 'PvE', 'PvP', 'Turn-Based Tactics', 'Character Customization', 'Colorful', 'Adventure', 'Funny', 'Strategy RPG', 'Singleplayer', 'Asynchronous Multiplayer', 'Strategy', 'Early Access']","Forge your own destiny! Choose your character, equip your best spells and sail from island to island in quest of fortune and glory. Level up your hero and your strategy in this free-to-play tactical multiplayer RPG with unique colorful graphics.","13226"
"1194250","Screaming Chicken: Ultimate Showdown","228","68","0","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Casual', 'Multiplayer', 'Party Game', 'Arena Shooter', 'Online Co-Op', 'Cute', 'Indie', 'Funny', 'Action', 'Fighting', 'PvP', 'Party', 'Co-op', 'Memes', 'Physics', 'Cartoon', 'Family Friendly', '4 Player Local', 'Local Multiplayer', ""Beat 'em up""]","A nutty multiplayer party game stuffed with madness and a wide variety of unique destructible levels. Pick the daffiest screaming chicken in a stylish outfit, find the craziest weapon, and roast other chickens! Who will be the last chicken standing? Buck buck bacaw!","2869"
"1071870","Biped","6310","87","14.99","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']","['Atmospheric', 'Level Editor', 'Funny', 'Cute', 'Futuristic', 'Action-Adventure', 'Family Friendly', 'Indie', 'Parkour', 'Physics', 'Local Multiplayer', 'Casual', 'Multiplayer', 'Party Game', 'Co-op', 'Open World', 'Action', 'Online Co-Op', 'Singleplayer', 'Local Co-Op']","Biped is a coop action adventure game with a strong focus on moment-to-moment collaboration between 2 players.","40401"
"557600","Gorogoa","14588","98","14.99","['Adventure', 'Casual', 'Indie']","['Puzzle', 'Hand-drawn', 'Indie', 'Beautiful', 'Atmospheric', 'Singleplayer', 'Casual', 'Adventure', 'Stylized', 'Short', 'Point & Click', '2D', 'Mystery', 'Story Rich', 'Great Soundtrack', 'Exploration', 'Interactive Fiction', 'Experimental', 'Cartoony', 'Surreal']","Gorogoa is an elegant evolution of the puzzle genre, told through a beautifully hand-drawn story designed and illustrated by Jason Roberts. Winner of Debut Game at the 2018 BAFTA Games Awards, as well as Best Mobile Game and the Innovation Award at the GDC 2018 Choice Awards.","39993"
"1794490","Spy Rumble","48","67","0","['Action', 'Indie']","['Social Deduction', 'Multiplayer', 'Survival', 'Indie', 'Online Co-Op', 'Casual', 'Spectacle fighter', 'Early Access', 'PvP', 'Comic Book', 'Cartoon', 'Co-op', 'Shooter', '3D Fighter', 'Third-Person Shooter', 'Psychological', 'Funny', 'Action', 'Party']","Armed Citizens Strike Back! New sensation action wargame SPY RUMBLE！","423"
"617160","Home Sweet Home","3244","87","15.99","['Adventure', 'Indie']","['Horror', 'Adventure', 'Indie', 'Survival Horror', 'Multiplayer', 'Singleplayer', 'First-Person', 'Psychological Horror', 'VR', 'Gore', 'Atmospheric', 'Puzzle', 'Walking Simulator', 'Story Rich', 'Dark', 'Action', 'Episodic', 'Dating Sim', 'Nudity', 'Stealth']","Home Sweet Home is a first-person horror adventure game based on Thai myths and beliefs. The core gameplay focuses on storytelling and stealth to avoid perilous spirits hunting you. Moreover, few puzzles are added into the game, making gameplay more various.","27275"
"1540150","Crazy Flasher Series 2021","2474","89","0.99","['Action', 'Indie']","['Action', 'RPG', '2D Fighter', ""Beat 'em up"", 'Action RPG', 'Side Scroller', 'Looter Shooter', 'Old School', 'Retro', '2D', 'Sexual Content', 'Gore', 'Violent', 'Stylized', 'Indie', 'Combat', 'Singleplayer']","The classic flash game series CrazyFlasher, which used to accompany young people, is packed by its author Andy law and uploaded to the world - famous game platform steam, which is convenient for players to collect.","4992"
